"","Customer_Age","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Exited","male","id"
"6403",45,1,"Graduate","Single","$40K - $60K","Blue",32,5,1,2,6629,1389,0.828,3891,69,0.643,0.21,0,1,2205
"6404",38,3,"High School","Married","Less than $40K","Blue",27,4,3,3,1438.3,0,0.73,2478,45,0.552,0,1,0,7010
"6405",33,2,"High School","Married","$80K - $120K","Blue",23,6,2,2,1630,0,0.605,4426,91,0.784,0,0,1,5646
"6406",63,0,"High School","Single","$60K - $80K","Blue",48,5,3,1,1856,0,0.5,1805,46,0.769,0,1,1,3151
"6407",55,2,"Graduate","Married","Less than $40K","Blue",47,3,1,2,4580,1300,0.519,1694,34,0.7,0.284,0,0,2352
"6408",46,3,"High School","Married","$80K - $120K","Blue",40,4,3,3,19458,1435,0.787,1217,27,0.8,0.074,0,1,49
"6409",59,0,"Unknown","Single","Less than $40K","Blue",40,5,2,2,1845,1076,1.016,4319,76,0.551,0.583,0,0,4445
"6410",52,2,"High School","Married","$60K - $80K","Silver",35,4,4,3,33180,511,0.681,797,14,0.273,0.015,1,1,1650
"6411",35,2,"Unknown","Married","$120K +","Blue",36,4,3,4,15202,1779,1.392,3143,60,0.579,0.117,0,1,2819
"6412",55,3,"High School","Single","$120K +","Blue",51,3,1,3,34516,1266,0.846,1161,26,0.368,0.037,0,1,674
"6413",36,1,"Uneducated","Married","$60K - $80K","Blue",19,6,3,5,9764,0,0.689,15097,115,0.797,0,0,1,9963
"6414",63,0,"Uneducated","Unknown","$40K - $60K","Blue",55,6,2,2,1651,1433,0.985,4050,58,0.611,0.868,0,0,3013
"6415",39,2,"Unknown","Married","$60K - $80K","Blue",25,5,2,3,3071,2517,0.583,1765,36,0.565,0.82,0,1,1937
"6416",50,4,"College","Single","Less than $40K","Blue",36,1,3,1,2446,1763,0.598,4310,75,0.875,0.721,0,0,7962
"6417",51,1,"High School","Single","Less than $40K","Blue",47,4,3,1,1438.3,0,0.826,4242,70,0.458,0,0,0,4680
"6418",39,3,"Post-Graduate","Married","Less than $40K","Blue",19,5,1,2,2452,2423,0.778,4204,63,0.8,0.988,0,0,6387
"6419",26,0,"Uneducated","Single","Less than $40K","Blue",36,4,3,4,2665,1567,0.586,2514,64,0.455,0.588,0,1,1376
"6420",51,2,"Unknown","Divorced","$80K - $120K","Blue",38,4,2,3,21382,1692,0.731,3060,66,0.65,0.079,0,1,4847
"6421",53,3,"Uneducated","Married","$60K - $80K","Blue",42,2,5,1,1438.3,0,0.895,4722,81,0.841,0,0,1,8099
"6422",42,4,"Uneducated","Married","$80K - $120K","Silver",35,1,2,3,34516,1420,0.848,14672,110,0.803,0.041,0,1,9549
"6423",40,4,"Graduate","Married","$60K - $80K","Blue",35,5,4,1,9974,2185,0.852,4680,87,0.673,0.219,0,1,6939
"6424",41,5,"Uneducated","Single","Less than $40K","Blue",30,4,2,1,1762,1051,0.785,4986,80,0.739,0.596,0,0,4954
"6425",32,0,"Unknown","Single","Less than $40K","Blue",22,1,3,2,1438.3,713,0.806,5099,80,0.951,0.496,0,0,8444
"6426",57,1,"College","Single","Unknown","Blue",46,6,1,1,4283,488,0.865,4689,65,0.477,0.114,0,0,5898
"6427",45,4,"Unknown","Married","Unknown","Blue",37,4,2,1,3241,0,0.629,4992,80,0.739,0,0,0,5501
"6428",55,2,"Unknown","Married","Unknown","Blue",36,5,5,4,3602,2013,0.839,1935,47,1.474,0.559,0,0,1480
"6429",43,3,"Unknown","Single","Less than $40K","Blue",36,2,2,2,3849,1281,0.777,7930,90,0.607,0.333,0,0,8780
"6430",44,2,"Graduate","Married","$80K - $120K","Blue",35,3,2,2,11910,2098,1.16,1646,39,1.294,0.176,0,1,488
"6431",36,4,"College","Married","Unknown","Blue",18,4,3,2,3926,1760,0.874,4890,92,0.704,0.448,0,0,7613
"6432",47,3,"High School","Married","Unknown","Blue",43,4,3,2,13473,1335,0.814,1593,46,0.484,0.099,0,0,1920
"6433",45,4,"Unknown","Married","Less than $40K","Blue",39,3,2,2,3411,1472,0.585,2108,55,0.618,0.432,1,0,6180
"6434",55,0,"High School","Divorced","$80K - $120K","Blue",44,4,3,3,19793,2488,0.594,2186,44,0.467,0.126,1,1,5606
"6435",43,3,"College","Unknown","$80K - $120K","Blue",39,3,3,1,24850,1662,0.693,1226,25,0.923,0.067,0,1,398
"6436",52,2,"Uneducated","Single","$80K - $120K","Blue",36,3,1,4,22103,1515,0.506,1541,29,0.318,0.069,0,1,1343
"6437",40,1,"Unknown","Married","$60K - $80K","Blue",27,1,3,3,2276,1372,0.564,4159,67,0.718,0.603,0,1,8264
"6438",52,2,"Unknown","Married","$80K - $120K","Blue",41,6,4,3,7904,0,0.712,2094,32,0.231,0,1,1,5663
"6439",41,5,"Uneducated","Single","$80K - $120K","Blue",32,4,3,3,12094,0,0.995,8607,90,0.957,0,1,1,9383
"6440",46,4,"High School","Married","Unknown","Blue",30,3,1,3,5869,0,0.852,5103,83,0.844,0,0,0,6148
"6441",40,5,"Graduate","Unknown","Less than $40K","Blue",27,4,2,1,1438.3,0,0.984,4397,73,0.553,0,0,0,6462
"6442",44,4,"High School","Divorced","Less than $40K","Blue",36,5,3,3,2333,1485,0.692,1198,31,0.722,0.637,0,0,883
"6443",59,1,"Graduate","Unknown","Less than $40K","Blue",36,5,1,3,2621,2486,0.755,4955,78,0.733,0.948,0,0,5637
"6444",42,2,"Graduate","Married","$120K +","Blue",32,1,1,1,34516,1440,0.676,7168,88,0.571,0.042,0,1,8907
"6445",48,2,"Unknown","Married","Less than $40K","Blue",36,2,1,2,3329,0,0.814,14893,98,0.815,0,0,0,9817
"6446",48,4,"Doctorate","Divorced","Less than $40K","Silver",38,2,1,2,10610,0,0.664,15050,108,0.742,0,0,0,9832
"6447",44,4,"Unknown","Single","Less than $40K","Silver",36,2,3,3,13067,1943,0.85,15172,118,1.034,0.149,0,0,9381
"6448",39,3,"Uneducated","Married","$60K - $80K","Blue",29,4,3,4,2187,0,0.467,2031,40,0.333,0,1,1,7607
"6449",55,2,"Post-Graduate","Married","$40K - $60K","Blue",46,6,2,2,6725,2025,0.604,1865,53,0.767,0.301,0,0,1024
"6450",46,4,"High School","Married","Less than $40K","Blue",34,6,1,3,5387,1133,0.652,4374,76,0.49,0.21,0,0,7009
"6451",37,2,"Uneducated","Single","Less than $40K","Blue",30,6,3,3,2258,1338,0.86,2511,55,0.774,0.593,0,0,2230
"6452",57,4,"Post-Graduate","Single","Less than $40K","Blue",45,2,2,3,3059,1744,0.614,7709,89,0.561,0.57,0,0,8631
"6453",35,1,"Doctorate","Single","$40K - $60K","Blue",24,6,3,2,10467,1961,0.713,2665,65,0.667,0.187,0,1,3283
"6454",44,3,"High School","Married","Unknown","Blue",36,3,3,4,7772,0,0.896,2618,52,0.576,0,1,0,8064
"6455",33,2,"Post-Graduate","Single","$80K - $120K","Blue",24,2,3,2,4178,2463,0.815,16216,107,0.814,0.59,0,1,9411
"6456",50,1,"Uneducated","Married","$60K - $80K","Blue",40,6,1,4,4092,996,0.644,2298,48,0.655,0.243,0,1,3670
"6457",41,3,"Graduate","Married","Less than $40K","Blue",36,4,3,3,3203,2366,0.665,4282,82,0.783,0.739,0,0,6790
"6458",65,0,"Graduate","Single","$40K - $60K","Blue",49,3,2,3,13921,1201,0.556,4351,75,0.923,0.086,0,1,4740
"6459",50,2,"College","Single","$60K - $80K","Blue",36,5,3,2,5965,688,0.673,3382,58,1.071,0.115,0,1,1585
"6460",56,2,"Graduate","Single","$120K +","Blue",45,2,2,3,11714,898,0.726,13956,122,0.718,0.077,0,1,9693
"6461",63,0,"Graduate","Single","Unknown","Blue",36,6,3,2,7108,600,0.813,3787,68,0.619,0.084,0,1,3162
"6462",57,1,"High School","Single","$80K - $120K","Blue",53,4,1,3,7976,585,0.925,4082,74,0.682,0.073,0,1,3730
"6463",53,1,"High School","Single","Less than $40K","Blue",36,3,3,3,8979,1289,0.651,7422,87,0.673,0.144,0,1,8692
"6464",46,5,"High School","Single","Less than $40K","Blue",36,6,3,3,1787,1324,0.684,4084,79,1.026,0.741,0,0,5553
"6465",39,4,"Post-Graduate","Single","$60K - $80K","Silver",36,6,3,3,25133,0,0.461,4033,73,0.327,0,0,1,3606
"6466",39,2,"High School","Single","Less than $40K","Blue",36,4,2,3,5245,802,0.504,3648,74,0.574,0.153,0,0,5406
"6467",41,3,"Doctorate","Married","Less than $40K","Blue",36,3,1,1,1956,1053,0.941,4924,70,0.795,0.538,0,0,4823
"6468",49,4,"Graduate","Single","$60K - $80K","Blue",36,1,4,5,5662,1484,0.434,1693,25,0.25,0.262,1,1,3095
"6469",55,3,"Unknown","Single","$60K - $80K","Blue",36,3,2,2,8411,979,1.029,990,22,0.375,0.116,1,1,1169
"6470",42,5,"College","Single","Less than $40K","Blue",28,4,3,2,3044,1865,0.852,4854,85,1.024,0.613,0,0,5472
"6471",43,3,"High School","Married","Less than $40K","Blue",24,2,2,1,1484,0,0.532,4838,81,0.929,0,0,0,8243
"6472",63,0,"High School","Married","Less than $40K","Blue",53,5,3,2,2271,1278,0.375,1550,33,0.65,0.563,0,0,2883
"6473",48,1,"Doctorate","Married","Less than $40K","Blue",43,2,3,1,2559,1514,0.57,4117,69,0.643,0.592,0,0,8078
"6474",41,4,"Post-Graduate","Married","$40K - $60K","Silver",30,6,3,3,16386,2236,1.004,3293,66,0.833,0.136,0,1,3845
"6475",45,2,"College","Single","$60K - $80K","Blue",29,3,2,4,3841,0,0.794,2832,48,0.846,0,1,1,4984
"6476",43,5,"Graduate","Married","Less than $40K","Blue",39,2,3,4,3981,0,0.764,2134,42,0.355,0,1,0,3286
"6477",39,2,"High School","Single","$60K - $80K","Blue",28,6,3,3,10331,957,0.699,3695,81,0.653,0.093,0,1,2776
"6478",57,3,"High School","Married","Less than $40K","Blue",36,6,2,3,3032,2215,0.408,1387,30,0.579,0.731,0,0,2430
"6479",48,3,"Graduate","Married","Less than $40K","Blue",40,2,3,1,5298,0,0.686,4834,80,0.667,0,0,0,8523
"6480",44,2,"Uneducated","Married","$120K +","Platinum",36,2,1,3,34516,1421,0.744,14465,114,0.754,0.041,0,1,9307
"6481",51,0,"Uneducated","Divorced","$120K +","Blue",41,4,1,0,23898,0,0.486,3781,66,0.61,0,0,1,3743
"6482",52,1,"Uneducated","Single","Less than $40K","Blue",37,5,3,4,1717,0,1.028,3004,46,0.586,0,1,0,7032
"6483",56,1,"Unknown","Unknown","$60K - $80K","Blue",43,2,2,3,10602,1083,0.656,14084,91,0.75,0.102,0,1,9333
"6484",52,3,"Unknown","Single","Less than $40K","Blue",37,4,2,2,1554,926,0.785,4997,79,0.927,0.596,0,0,5998
"6485",58,2,"Uneducated","Single","Unknown","Blue",44,1,2,2,2599,1407,0.727,8061,98,0.531,0.541,0,0,8970
"6486",55,1,"Graduate","Married","Less than $40K","Blue",38,5,5,2,2033,1037,1.064,4100,82,0.708,0.51,0,0,6198
"6487",51,4,"High School","Single","$60K - $80K","Blue",45,3,1,2,3031,1787,1.006,4690,85,0.7,0.59,0,1,7648
"6488",50,2,"Unknown","Single","$40K - $60K","Blue",36,3,3,2,2762,0,0.684,2571,44,0.419,0,1,0,6914
"6489",45,3,"Graduate","Divorced","$60K - $80K","Blue",37,4,1,1,3291,1607,1.26,1984,38,0.652,0.488,0,1,2080
"6490",55,2,"Graduate","Married","$60K - $80K","Blue",50,5,2,4,2145,1207,0.521,1275,31,0.476,0.563,0,1,1913
"6491",26,2,"High School","Single","Unknown","Blue",13,5,0,3,5137,0,0.699,2496,49,0.581,0,0,0,2181
"6492",44,5,"Doctorate","Single","$120K +","Blue",31,5,1,2,7567,2496,0.709,4076,60,0.579,0.33,0,1,4648
"6493",43,3,"Post-Graduate","Unknown","Less than $40K","Blue",23,5,3,3,4284,1094,0.63,3095,64,0.524,0.255,0,0,3857
"6494",49,3,"High School","Divorced","Unknown","Blue",40,3,3,2,5267,0,0.442,1353,24,0.263,0,0,0,887
"6495",38,3,"Uneducated","Single","Less than $40K","Blue",33,5,3,2,2206,2018,0.648,1739,35,0.667,0.915,0,0,2746
"6496",33,2,"College","Single","Unknown","Gold",36,3,1,3,34516,1540,1.038,2574,72,0.756,0.045,0,0,1452
"6497",52,3,"Graduate","Married","$60K - $80K","Blue",47,3,3,3,8185,941,0.874,4525,77,0.604,0.115,0,1,7779
"6498",38,2,"College","Single","$40K - $60K","Blue",20,6,1,3,11068,1254,0.418,3812,64,0.641,0.113,0,1,3233
"6499",50,1,"High School","Single","Less than $40K","Blue",36,6,3,3,1560,995,0.615,1936,58,0.657,0.638,0,0,3301
"6500",51,1,"College","Married","Less than $40K","Blue",42,4,2,2,2431,0,0.886,3323,65,1.097,0,0,0,3879
"6501",53,4,"Doctorate","Married","Less than $40K","Blue",37,6,2,2,3719,2517,0.666,2587,43,0.536,0.677,1,0,5617
"6502",41,1,"High School","Single","$40K - $60K","Blue",36,4,3,3,2667,0,0.494,4399,54,0.862,0,1,0,9143
"6503",63,0,"Uneducated","Married","Unknown","Blue",54,5,3,2,11827,0,0.921,1395,37,0.609,0,0,0,1449
"6504",48,4,"Doctorate","Single","$80K - $120K","Blue",28,3,3,4,6572,417,0.584,1766,46,0.533,0.063,1,1,2272
"6505",51,2,"Unknown","Married","$120K +","Blue",36,5,3,2,28600,0,0.506,4336,66,0.61,0,0,1,6268
"6506",52,2,"High School","Single","$80K - $120K","Blue",44,6,2,4,2650,1049,0.874,4218,64,0.73,0.396,0,1,4519
"6507",55,3,"Post-Graduate","Single","$40K - $60K","Blue",46,4,3,2,5162,984,0.842,3562,72,0.895,0.191,0,0,6514
"6508",46,4,"Graduate","Single","$80K - $120K","Silver",40,5,1,4,34516,0,0.938,3568,57,0.676,0,0,1,2601
"6509",34,3,"Graduate","Married","Less than $40K","Gold",36,6,3,2,15487,1847,0.943,7031,67,0.811,0.119,1,0,9219
"6510",54,1,"Post-Graduate","Single","$80K - $120K","Blue",40,6,3,3,10260,942,1.042,1566,50,0.562,0.092,0,1,724
"6511",51,3,"Graduate","Married","$40K - $60K","Silver",44,4,2,3,16406,0,0.627,4075,75,0.63,0,0,0,7147
"6512",49,3,"High School","Unknown","$40K - $60K","Blue",38,4,1,3,3051,1783,0.732,4887,69,0.725,0.584,0,1,4536
"6513",53,0,"Graduate","Single","Less than $40K","Blue",40,4,1,4,1438.3,0,0.503,2014,53,0.472,0,1,0,5092
"6514",62,0,"Uneducated","Single","$40K - $60K","Blue",52,6,1,2,9065,641,0.788,4693,83,0.627,0.071,0,1,5084
"6515",32,1,"Unknown","Divorced","Less than $40K","Blue",19,3,2,1,1438.3,0,0.686,4593,79,0.612,0,0,0,6590
"6516",65,2,"Graduate","Single","Less than $40K","Blue",56,3,0,3,6812,1926,0.735,2288,48,0.778,0.283,1,0,6050
"6517",54,5,"High School","Married","Unknown","Blue",44,5,3,3,5342,605,0.691,2426,46,0.394,0.113,1,0,7074
"6518",46,2,"High School","Single","$40K - $60K","Blue",36,4,3,3,4129,0,0.96,1678,40,1,0,0,1,943
"6519",54,0,"Unknown","Married","Less than $40K","Blue",44,6,3,1,2945,2206,0.983,1503,35,0.842,0.749,0,0,886
"6520",47,3,"Graduate","Single","$60K - $80K","Blue",36,5,4,3,1896,1119,0.671,4028,76,0.767,0.59,0,1,3966
"6521",46,4,"Graduate","Divorced","$60K - $80K","Blue",41,4,2,1,5397,2336,0.67,4734,96,0.846,0.433,0,1,7556
"6522",39,1,"Uneducated","Married","Less than $40K","Blue",28,3,3,4,4683,2514,0.58,2010,45,0.731,0.537,0,1,2946
"6523",43,4,"Graduate","Unknown","Unknown","Blue",36,6,5,1,2778,2517,0.796,4575,60,0.714,0.906,0,0,7594
"6524",56,5,"Doctorate","Married","Unknown","Blue",48,4,2,2,11281,2118,0.534,1255,30,0.304,0.188,0,0,2145
"6525",41,3,"Graduate","Married","Less than $40K","Blue",29,1,1,2,2890,2150,0.657,4377,84,0.867,0.744,0,0,8048
"6526",62,0,"Unknown","Married","Less than $40K","Blue",55,3,1,0,2064,1282,0.455,1475,27,0.929,0.621,0,0,2628
"6527",41,3,"Uneducated","Married","$120K +","Blue",36,1,2,3,34516,0,0.377,5603,56,0.244,0,1,1,9164
"6528",53,2,"Post-Graduate","Single","$120K +","Blue",36,6,1,2,34516,931,0.828,1022,21,1.1,0.027,0,1,107
"6529",56,0,"High School","Unknown","$120K +","Blue",49,2,2,2,34516,2156,0.698,8766,78,0.814,0.062,0,1,9116
"6530",43,4,"College","Married","$80K - $120K","Blue",36,4,1,2,32733,1448,0.655,3452,54,0.862,0.044,0,1,6405
"6531",40,3,"Graduate","Single","$120K +","Blue",27,4,2,3,17018,0,0.69,1550,47,0.621,0,0,1,970
"6532",40,2,"Unknown","Single","$120K +","Blue",21,6,4,3,20056,1602,0.466,1687,46,0.533,0.08,0,1,801
"6533",52,2,"High School","Divorced","$60K - $80K","Blue",42,1,3,2,7261,1443,0.972,14533,108,0.565,0.199,0,1,9208
"6534",36,2,"Graduate","Single","$80K - $120K","Blue",17,4,3,1,2900,2029,0.846,2631,72,0.6,0.7,0,1,2666
"6535",53,2,"Unknown","Single","Less than $40K","Blue",36,3,3,4,2575,411,0.833,2423,43,0.593,0.16,1,0,5254
"6536",45,3,"High School","Married","$40K - $60K","Blue",39,6,4,1,2851,0,0.482,3916,64,0.829,0,0,0,7296
"6537",43,3,"College","Married","$80K - $120K","Blue",24,6,3,1,4726,1161,0.698,4683,91,0.896,0.246,0,1,6099
"6538",40,2,"Graduate","Married","$120K +","Blue",33,6,4,1,14713,905,0.817,4125,82,0.822,0.062,0,1,7126
"6539",47,2,"Graduate","Married","$40K - $60K","Blue",36,5,2,3,2255,1733,0.903,4772,83,0.729,0.769,0,0,3373
"6540",53,1,"Uneducated","Divorced","$40K - $60K","Silver",36,5,1,1,15248,1242,0.725,4758,83,0.456,0.081,0,0,3099
"6541",51,3,"High School","Single","Less than $40K","Blue",39,5,2,1,4038,1237,0.61,4188,68,0.545,0.306,0,0,6096
"6542",51,0,"High School","Married","Unknown","Blue",42,1,4,4,9989,568,0.52,2053,49,0.485,0.057,1,0,8076
"6543",36,3,"High School","Married","Less than $40K","Blue",28,3,1,1,1967,0,0.73,4620,77,0.878,0,0,0,7031
"6544",42,4,"Graduate","Unknown","$40K - $60K","Silver",37,3,6,2,15871,2086,0.745,1562,43,0.955,0.131,0,1,1046
"6545",57,2,"Uneducated","Married","Unknown","Blue",47,3,2,2,3136,2138,0.699,4930,80,0.739,0.682,0,0,6712
"6546",48,3,"College","Married","Less than $40K","Blue",36,3,1,2,8795,1318,0.563,4681,74,0.682,0.15,0,1,5686
"6547",45,2,"Unknown","Married","$120K +","Blue",40,4,4,4,16476,1374,0.459,4717,71,0.69,0.083,0,1,4003
"6548",41,4,"Unknown","Married","$80K - $120K","Blue",32,2,1,3,28687,1607,0.748,7523,90,0.636,0.056,0,1,9052
"6549",45,4,"High School","Married","$40K - $60K","Blue",34,6,3,3,3104,1766,0.828,1353,24,1.182,0.569,0,1,377
"6550",42,2,"Graduate","Married","Unknown","Blue",33,6,1,1,13770,2517,0.788,1582,36,0.385,0.183,0,0,878
"6551",65,1,"Post-Graduate","Married","$40K - $60K","Blue",52,5,3,3,2155,0,1.423,1655,27,1.25,0,0,0,998
"6552",30,1,"Post-Graduate","Divorced","Less than $40K","Blue",36,6,2,4,5061,0,0.911,1309,38,0.462,0,1,1,1559
"6553",60,1,"High School","Single","$40K - $60K","Silver",49,5,2,2,21681,0,0.704,3844,75,1.083,0,0,1,5749
"6554",53,2,"Uneducated","Single","Unknown","Blue",36,5,2,3,9314,1761,0.562,3696,80,0.778,0.189,0,0,5616
"6555",50,1,"Uneducated","Married","$120K +","Blue",30,6,2,5,34516,2010,0.594,2776,59,0.735,0.058,0,1,2922
"6556",50,3,"Graduate","Married","Unknown","Blue",39,5,3,2,3230,1172,0.514,4419,64,0.73,0.363,0,0,3761
"6557",42,3,"Graduate","Married","Less than $40K","Blue",38,2,3,3,6967,1767,0.54,1919,38,0.52,0.254,1,1,3502
"6558",43,4,"Unknown","Married","Less than $40K","Blue",29,6,2,3,2895,0,0.663,2473,42,0.273,0,1,0,5342
"6559",37,1,"Graduate","Married","Less than $40K","Blue",36,3,3,3,3992,1289,1.008,2181,32,0.6,0.323,0,0,1970
"6560",39,2,"Unknown","Single","$40K - $60K","Gold",36,5,3,3,23981,1696,0.837,8646,97,0.902,0.071,0,0,9084
"6561",56,2,"Doctorate","Single","$40K - $60K","Blue",38,5,1,4,3609,1026,0.67,4318,81,0.588,0.284,0,0,5105
"6562",58,1,"Uneducated","Single","Less than $40K","Blue",43,4,4,2,3382,1446,0.705,4854,74,0.682,0.428,0,0,6833
"6563",53,4,"Unknown","Single","$60K - $80K","Blue",42,3,3,4,8386,2375,0.539,4101,67,0.718,0.283,0,1,3724
"6564",44,1,"High School","Married","Less than $40K","Blue",33,5,2,2,6130,808,0.747,3411,78,0.592,0.132,0,1,2868
"6565",38,2,"Graduate","Married","$80K - $120K","Blue",33,4,3,2,16059,618,0.824,1357,26,1,0.038,0,1,1740
"6566",52,3,"College","Married","$80K - $120K","Blue",39,3,3,2,18352,1509,0.898,1454,29,1.071,0.082,0,1,2574
"6567",49,3,"College","Single","Unknown","Blue",43,4,4,0,23032,1960,0.619,1289,22,1,0.085,0,0,101
"6568",43,3,"Graduate","Married","$120K +","Blue",31,2,4,1,13883,783,0.749,1871,32,0.684,0.056,1,1,4383
"6569",29,1,"Uneducated","Single","Less than $40K","Blue",36,1,2,1,3640,1419,0.749,13306,99,0.678,0.39,0,0,9548
"6570",44,2,"Uneducated","Married","Less than $40K","Blue",36,4,2,5,4396,1489,1.258,3942,69,0.816,0.339,0,0,2853
"6571",38,3,"College","Married","$80K - $120K","Blue",30,5,3,2,3976,1667,0.929,4372,69,0.683,0.419,0,1,7598
"6572",46,2,"Unknown","Married","Less than $40K","Blue",36,2,3,1,3123,1639,0.788,4117,76,1.111,0.525,0,0,8429
"6573",43,5,"Graduate","Single","Unknown","Blue",34,6,6,3,4607,2440,0.646,4825,77,0.878,0.53,0,0,7617
"6574",44,2,"Uneducated","Married","$80K - $120K","Blue",33,3,1,1,34496,1665,0.883,8092,80,0.667,0.048,0,1,8596
"6575",56,2,"High School","Unknown","$80K - $120K","Blue",36,1,1,1,4731,831,0.96,14952,118,0.788,0.176,0,1,9392
"6576",62,0,"Unknown","Single","$40K - $60K","Blue",49,4,1,1,1540,796,0.805,3714,56,0.697,0.517,0,0,6725
"6577",51,2,"Unknown","Married","Less than $40K","Blue",36,1,2,2,2114,0,0.875,2872,45,0.5,0,1,0,4952
"6578",53,2,"Uneducated","Single","$40K - $60K","Blue",42,2,1,3,14839,2226,0.828,14625,115,0.769,0.15,0,0,9429
"6579",46,4,"College","Single","$120K +","Blue",36,5,2,1,7793,1705,0.597,1099,39,0.696,0.219,0,1,775
"6580",54,3,"Unknown","Married","Less than $40K","Blue",36,6,2,4,2556,2260,0.487,1401,30,0.579,0.884,0,0,2395
"6581",52,1,"High School","Single","Less than $40K","Blue",40,2,1,1,4119,2517,0.754,15215,121,0.862,0.611,0,0,9594
"6582",42,3,"Uneducated","Single","Less than $40K","Blue",22,4,1,4,1438.3,860,0.761,4754,79,0.837,0.598,0,0,4752
"6583",59,0,"College","Married","Less than $40K","Blue",49,3,3,3,4250,1095,0.947,1174,27,0.8,0.258,0,1,873
"6584",42,4,"Doctorate","Married","Less than $40K","Blue",24,3,2,3,4304,0,0.183,1788,36,0.091,0,1,0,5875
"6585",56,3,"High School","Married","$40K - $60K","Blue",51,5,2,1,1438.3,0,0.597,594,14,0.556,0,1,0,1037
"6586",34,1,"High School","Married","Less than $40K","Blue",28,4,3,4,2707,2036,0.827,1926,33,0.941,0.752,0,0,2248
"6587",49,3,"College","Single","Less than $40K","Blue",38,5,3,1,7862,1991,0.654,3645,82,0.608,0.253,0,1,5561
"6588",49,4,"Unknown","Single","$120K +","Blue",38,3,3,4,34516,2517,0.7,2376,55,0.486,0.073,1,1,5004
"6589",46,2,"Graduate","Single","Less than $40K","Blue",36,6,2,3,2586,2196,0.693,3944,78,0.857,0.849,0,0,4377
"6590",41,2,"Uneducated","Married","$40K - $60K","Blue",30,5,3,3,11107,1222,0.538,1506,33,0.941,0.11,0,1,239
"6591",44,1,"Graduate","Married","$80K - $120K","Gold",29,2,1,3,34516,942,0.75,7665,86,0.593,0.027,0,1,8802
"6592",38,1,"High School","Married","$80K - $120K","Blue",23,4,3,2,22149,987,1.633,2409,36,0.8,0.045,0,1,715
"6593",48,3,"Post-Graduate","Divorced","$60K - $80K","Blue",35,5,2,1,6243,1331,0.8,3502,57,1.036,0.213,0,1,4400
"6594",46,2,"Uneducated","Unknown","$60K - $80K","Blue",32,6,2,3,3254,0,0.733,967,24,1.182,0,1,1,1951
"6595",57,3,"High School","Single","Less than $40K","Blue",53,1,3,2,3029,2214,0.7,4750,89,0.978,0.731,0,0,8159
"6596",40,4,"Uneducated","Single","Unknown","Blue",32,3,1,3,3056,2038,0.675,4734,73,0.659,0.667,0,0,4518
"6597",50,5,"Unknown","Unknown","Unknown","Blue",43,5,1,2,3410,2281,0.518,1296,31,0.348,0.669,0,0,1457
"6598",61,0,"Graduate","Married","Unknown","Blue",56,4,1,3,5585,1465,1.503,1787,31,0.722,0.262,0,0,359
"6599",46,2,"Uneducated","Single","$60K - $80K","Blue",35,1,1,1,5131,1484,0.75,7432,92,0.559,0.289,0,1,8987
"6600",46,4,"Graduate","Married","Less than $40K","Blue",35,6,3,1,3072,1611,0.682,3992,57,0.727,0.524,0,0,4419
"6601",42,4,"College","Married","$40K - $60K","Blue",37,3,3,1,4139,0,0.547,2232,41,0.464,0,1,0,4632
"6602",61,0,"Graduate","Married","Less than $40K","Blue",51,4,2,1,2250,1041,0.678,1339,28,0.867,0.463,0,0,2275
"6603",43,1,"High School","Single","Unknown","Blue",30,3,2,0,5700,1904,0.649,7939,95,0.61,0.334,0,0,8643
"6604",45,4,"Graduate","Married","$60K - $80K","Blue",34,6,2,3,2731,1868,0.533,3915,66,0.65,0.684,0,1,5976
"6605",43,5,"Graduate","Married","Less than $40K","Blue",23,5,3,3,8597,903,0.773,5173,78,0.733,0.105,0,0,6121
"6606",61,0,"Post-Graduate","Single","$60K - $80K","Blue",36,6,2,3,11236,576,0.637,4253,80,0.6,0.051,0,1,3684
"6607",47,3,"Uneducated","Single","Unknown","Blue",36,2,3,4,2952,0,0.82,2907,60,0.875,0,1,0,8026
"6608",44,5,"Uneducated","Divorced","$60K - $80K","Blue",39,5,2,0,16034,1597,0.775,3628,59,0.903,0.1,0,1,3359
"6609",41,2,"High School","Single","Less than $40K","Blue",34,1,3,4,1661,0,0.786,2473,49,0.75,0,1,0,6283
"6610",41,2,"Graduate","Married","$40K - $60K","Blue",36,6,2,3,2329,1271,0.729,4382,70,0.667,0.546,0,0,7446
